0,Tue Dec  1 23:35:13 2015,1.529,4.659,
1,Tue Dec  1 23:35:19 2015,1.526,4.660,
2,Tue Dec  1 23:35:26 2015,1.524,4.658,
3,Tue Dec  1 23:35:32 2015,1.523,4.657,
4,Tue Dec  1 23:35:38 2015,1.521,4.657,
5,Tue Dec  1 23:35:45 2015,1.521,4.656,
6,Tue Dec  1 23:35:51 2015,1.519,4.655,
7,Tue Dec  1 23:35:57 2015,1.519,4.655,
8,Tue Dec  1 23:36:04 2015,1.517,4.655,
9,Tue Dec  1 23:36:10 2015,1.517,4.655,
10,Tue Dec  1 23:36:16 2015,1.515,4.655,
11,Tue Dec  1 23:36:23 2015,1.515,4.655,
12,Tue Dec  1 23:36:29 2015,1.515,4.655,
13,Tue Dec  1 23:36:35 2015,1.513,4.655,
14,Tue Dec  1 23:36:41 2015,1.513,4.655,
15,Tue Dec  1 23:36:48 2015,1.512,4.655,
16,Tue Dec  1 23:36:54 2015,1.511,4.655,
17,Tue Dec  1 23:37:00 2015,1.511,4.655,
18,Tue Dec  1 23:37:07 2015,1.510,4.655,
19,Tue Dec  1 23:37:13 2015,1.509,4.655,
20,Tue Dec  1 23:37:19 2015,1.509,4.655,
21,Tue Dec  1 23:37:26 2015,1.509,4.656,
22,Tue Dec  1 23:37:32 2015,1.508,4.658,
23,Tue Dec  1 23:37:38 2015,1.507,4.658,
24,Tue Dec  1 23:37:45 2015,1.507,4.659,
25,Tue Dec  1 23:37:51 2015,1.507,4.660,
26,Tue Dec  1 23:37:57 2015,1.506,4.661,
27,Tue Dec  1 23:38:03 2015,1.505,4.661,
28,Tue Dec  1 23:38:10 2015,1.505,4.661,
29,Tue Dec  1 23:38:16 2015,1.505,4.662,
30,Tue Dec  1 23:38:22 2015,1.505,4.663,
31,Tue Dec  1 23:38:29 2015,1.504,4.663,
32,Tue Dec  1 23:38:35 2015,1.503,4.664,
33,Tue Dec  1 23:38:41 2015,1.503,4.665,
34,Tue Dec  1 23:38:48 2015,1.503,4.665,
35,Tue Dec  1 23:38:54 2015,1.502,4.666,
36,Tue Dec  1 23:39:00 2015,1.501,4.666,
37,Tue Dec  1 23:39:07 2015,1.501,4.666,
38,Tue Dec  1 23:39:13 2015,1.501,4.666,
39,Tue Dec  1 23:39:19 2015,1.501,4.667,
40,Tue Dec  1 23:39:26 2015,1.501,4.667,
41,Tue Dec  1 23:39:32 2015,1.499,4.667,
42,Tue Dec  1 23:39:38 2015,1.499,4.667,
43,Tue Dec  1 23:39:44 2015,1.499,4.667,
44,Tue Dec  1 23:39:51 2015,1.499,4.668,
45,Tue Dec  1 23:39:57 2015,1.498,4.668,
46,Tue Dec  1 23:40:03 2015,1.497,4.668,
47,Tue Dec  1 23:40:10 2015,1.497,4.669,
48,Tue Dec  1 23:40:16 2015,1.497,4.670,
49,Tue Dec  1 23:40:22 2015,1.497,4.670,
50,Tue Dec  1 23:40:29 2015,1.496,4.670,
51,Tue Dec  1 23:40:35 2015,1.495,4.670,
52,Tue Dec  1 23:40:41 2015,1.495,4.670,
53,Tue Dec  1 23:40:48 2015,1.495,4.671,
54,Tue Dec  1 23:40:54 2015,1.495,4.670,
55,Tue Dec  1 23:41:00 2015,1.493,4.671,
56,Tue Dec  1 23:41:06 2015,1.493,4.670,
57,Tue Dec  1 23:41:13 2015,1.493,4.670,
58,Tue Dec  1 23:41:19 2015,1.493,4.671,
59,Tue Dec  1 23:41:25 2015,1.492,4.670,
60,Tue Dec  1 23:41:32 2015,1.491,4.669,
61,Tue Dec  1 23:41:38 2015,1.491,4.669,
62,Tue Dec  1 23:41:44 2015,1.491,4.669,
63,Tue Dec  1 23:41:51 2015,1.491,4.668,
64,Tue Dec  1 23:41:57 2015,1.489,4.668,
65,Tue Dec  1 23:42:03 2015,1.489,4.667,
66,Tue Dec  1 23:42:10 2015,1.489,4.667,
67,Tue Dec  1 23:42:16 2015,1.488,4.667,
68,Tue Dec  1 23:42:22 2015,1.487,4.667,
69,Tue Dec  1 23:42:28 2015,1.487,4.667,
70,Tue Dec  1 23:42:35 2015,1.487,4.667,
71,Tue Dec  1 23:42:41 2015,1.487,4.667,
72,Tue Dec  1 23:42:47 2015,1.486,4.667,
73,Tue Dec  1 23:42:54 2015,1.485,4.666,
74,Tue Dec  1 23:43:00 2015,1.485,4.667,
75,Tue Dec  1 23:43:06 2015,1.485,4.667,
76,Tue Dec  1 23:43:13 2015,1.485,4.666,
77,Tue Dec  1 23:43:19 2015,1.484,4.667,
78,Tue Dec  1 23:43:25 2015,1.483,4.667,
79,Tue Dec  1 23:43:32 2015,1.483,4.667,
80,Tue Dec  1 23:43:38 2015,1.483,4.666,
81,Tue Dec  1 23:43:44 2015,1.482,4.667,
82,Tue Dec  1 23:43:51 2015,1.481,4.666,
83,Tue Dec  1 23:43:57 2015,1.481,4.666,
84,Tue Dec  1 23:44:03 2015,1.481,4.666,
85,Tue Dec  1 23:44:09 2015,1.481,4.666,
86,Tue Dec  1 23:44:16 2015,1.480,4.666,
87,Tue Dec  1 23:44:22 2015,1.479,4.666,
88,Tue Dec  1 23:44:28 2015,1.479,4.665,
89,Tue Dec  1 23:44:35 2015,1.479,4.666,
90,Tue Dec  1 23:44:41 2015,1.479,4.666,
91,Tue Dec  1 23:44:47 2015,1.478,4.665,
92,Tue Dec  1 23:44:54 2015,1.477,4.666,
93,Tue Dec  1 23:45:00 2015,1.477,4.665,
94,Tue Dec  1 23:45:06 2015,1.477,4.665,
95,Tue Dec  1 23:45:13 2015,1.476,4.665,
96,Tue Dec  1 23:45:19 2015,1.476,4.664,
97,Tue Dec  1 23:45:25 2015,1.475,4.664,
98,Tue Dec  1 23:45:31 2015,1.475,4.665,
99,Tue Dec  1 23:45:38 2015,1.474,4.663,
100,Tue Dec  1 23:45:44 2015,1.474,4.663,
101,Tue Dec  1 23:45:50 2015,1.474,4.664,
102,Tue Dec  1 23:45:57 2015,1.474,4.664,
103,Tue Dec  1 23:46:03 2015,1.472,4.664,
104,Tue Dec  1 23:46:09 2015,1.472,4.664,
105,Tue Dec  1 23:46:16 2015,1.472,4.664,
106,Tue Dec  1 23:46:22 2015,1.472,4.663,
107,Tue Dec  1 23:46:28 2015,1.472,4.663,
108,Tue Dec  1 23:46:35 2015,1.471,4.663,
109,Tue Dec  1 23:46:41 2015,1.470,4.663,
