102,Fri Jan  9 18:49:52 2015,3.888,22.7,
103,Fri Jan  9 18:49:53 2015,3.888,22.7,
104,Fri Jan  9 18:49:54 2015,3.887,22.7,
105,Fri Jan  9 18:49:56 2015,3.887,22.7,
106,Fri Jan  9 18:49:57 2015,3.887,22.7,
107,Fri Jan  9 18:49:58 2015,3.887,22.7,
108,Fri Jan  9 18:50:00 2015,3.886,22.7,
109,Fri Jan  9 18:50:01 2015,3.886,22.7,
110,Fri Jan  9 18:50:02 2015,3.886,22.7,
111,Fri Jan  9 18:50:03 2015,3.886,22.7,
112,Fri Jan  9 18:50:05 2015,3.886,22.7,
113,Fri Jan  9 18:50:06 2015,3.885,22.7,
114,Fri Jan  9 18:50:07 2015,3.885,22.7,
115,Fri Jan  9 18:50:09 2015,3.885,22.7,
116,Fri Jan  9 18:50:10 2015,3.885,22.7,
117,Fri Jan  9 18:50:11 2015,3.884,22.7,
118,Fri Jan  9 18:50:12 2015,3.884,22.7,
119,Fri Jan  9 18:50:14 2015,3.884,22.7,
120,Fri Jan  9 18:50:15 2015,3.884,22.7,
121,Fri Jan  9 18:50:16 2015,3.884,22.7,
122,Fri Jan  9 18:50:18 2015,3.883,22.7,
123,Fri Jan  9 18:50:19 2015,3.883,22.7,
124,Fri Jan  9 18:50:20 2015,3.883,22.7,
125,Fri Jan  9 18:50:22 2015,3.883,22.7,
126,Fri Jan  9 18:50:23 2015,3.883,22.7,
127,Fri Jan  9 18:50:24 2015,3.882,22.7,
128,Fri Jan  9 18:50:26 2015,3.882,22.7,
129,Fri Jan  9 18:50:27 2015,3.882,22.7,
130,Fri Jan  9 18:50:28 2015,3.882,22.7,
131,Fri Jan  9 18:50:29 2015,3.882,22.7,
132,Fri Jan  9 18:50:31 2015,3.881,22.7,
133,Fri Jan  9 18:50:32 2015,3.882,22.7,
134,Fri Jan  9 18:50:33 2015,3.881,22.7,
135,Fri Jan  9 18:50:35 2015,3.881,22.7,
136,Fri Jan  9 18:50:36 2015,3.881,22.7,
137,Fri Jan  9 18:50:37 2015,3.881,22.7,
138,Fri Jan  9 18:50:38 2015,3.88,22.7,
139,Fri Jan  9 18:50:40 2015,3.88,22.7,
140,Fri Jan  9 18:50:41 2015,3.88,22.7,
141,Fri Jan  9 18:50:42 2015,3.88,22.7,
142,Fri Jan  9 18:50:44 2015,3.88,22.7,
143,Fri Jan  9 18:50:45 2015,3.879,22.7,
144,Fri Jan  9 18:50:46 2015,3.879,22.7,
145,Fri Jan  9 18:50:48 2015,3.879,22.7,
146,Fri Jan  9 18:50:49 2015,3.879,22.7,
147,Fri Jan  9 18:50:50 2015,3.879,22.7,
148,Fri Jan  9 18:50:51 2015,3.878,22.7,
149,Fri Jan  9 18:50:53 2015,3.878,22.7,
150,Fri Jan  9 18:50:54 2015,3.878,22.7,
151,Fri Jan  9 18:50:55 2015,3.878,22.7,
152,Fri Jan  9 18:50:57 2015,3.878,22.7,
